branch_id,product_id,stock_level,reorder_point
BR-038,PROD-09643,475,185
BR-038,PROD-02872,920,152
BR-038,PROD-07392,299,116
BR-038,PROD-07941,692,115
BR-038,PROD-00090,81,170
BR-038,PROD-06591,629,196
BR-038,PROD-09714,904,139
BR-038,PROD-00778,552,51
BR-038,PROD-05604,572,90
BR-038,PROD-04051,809,104
BR-038,PROD-03595,962,100
BR-038,PROD-02702,887,167
BR-038,PROD-06885,797,59
BR-038,PROD-09096,817,163
BR-038,PROD-06385,908,155
BR-038,PROD-07978,704,147
BR-038,PROD-09703,333,68
BR-038,PROD-04672,636,137
BR-038,PROD-07296,632,68
BR-038,PROD-02273,695,98
BR-038,PROD-03059,859,197
BR-038,PROD-06979,848,94
BR-038,PROD-08369,129,77
BR-038,PROD-05356,397,109
BR-038,PROD-02752,864,72
BR-038,PROD-09584,989,69
BR-038,PROD-01587,666,99
BR-038,PROD-05504,138,71
BR-038,PROD-04245,744,163
BR-038,PROD-05066,398,66
BR-038,PROD-08793,520,140
BR-038,PROD-08884,781,75
BR-038,PROD-03583,759,169
BR-038,PROD-00594,870,187
BR-038,PROD-00570,745,88
BR-038,PROD-03345,568,124
BR-038,PROD-08064,819,197
BR-038,PROD-00527,281,184
BR-038,PROD-00415,278,56
BR-038,PROD-01960,557,54
BR-038,PROD-03997,753,75
BR-038,PROD-03735,417,130
BR-038,PROD-02299,257,120
BR-038,PROD-00156,123,159
BR-038,PROD-02434,509,77
BR-038,PROD-06570,535,118
BR-038,PROD-09315,887,132
BR-038,PROD-02134,336,192
BR-038,PROD-04775,252,75
BR-038,PROD-04826,950,193
BR-038,PROD-08520,371,100
BR-038,PROD-02572,122,153
BR-038,PROD-04165,784,145
BR-038,PROD-08894,445,180
BR-038,PROD-00359,546,61
BR-038,PROD-05548,697,158
BR-038,PROD-03776,319,121
BR-038,PROD-03215,730,188
BR-038,PROD-00969,713,149
BR-038,PROD-02332,597,177
BR-038,PROD-03005,995,91
BR-038,PROD-06292,883,77
BR-038,PROD-01216,100,53
BR-038,PROD-06291,417,154
BR-038,PROD-03061,451,145
BR-038,PROD-08371,931,82
BR-038,PROD-06750,833,140
BR-038,PROD-04308,420,131
BR-038,PROD-02769,83,117
BR-038,PROD-09658,125,180
BR-038,PROD-06317,705,141
BR-038,PROD-08930,910,115
BR-038,PROD-08395,484,112
BR-038,PROD-01646,795,103
BR-038,PROD-01103,803,57
BR-038,PROD-01120,875,89
BR-038,PROD-07913,871,124
BR-038,PROD-08179,732,133
BR-038,PROD-02802,916,83
BR-038,PROD-05286,346,115
BR-038,PROD-00707,428,184
BR-038,PROD-05314,556,145
BR-038,PROD-04025,405,141
BR-038,PROD-02775,392,97
BR-038,PROD-01526,821,148
BR-038,PROD-03202,645,95
BR-038,PROD-06162,281,112
BR-038,PROD-02001,748,157
BR-038,PROD-00714,958,197
BR-038,PROD-08767,28,170
BR-038,PROD-05671,997,153
BR-038,PROD-09916,547,101
BR-038,PROD-02574,893,111
BR-038,PROD-02362,243,121
BR-038,PROD-08123,763,162
BR-038,PROD-06479,683,164
BR-038,PROD-01017,598,103
BR-038,PROD-04884,748,68
BR-038,PROD-06509,525,100
BR-038,PROD-03441,769,94
BR-038,PROD-02458,143,137
BR-038,PROD-09462,528,60
BR-038,PROD-00363,25,137
BR-038,PROD-08645,557,155
BR-038,PROD-01064,948,107
BR-038,PROD-07200,408,126
BR-038,PROD-05842,755,106
BR-038,PROD-03883,697,141
BR-038,PROD-01662,297,168
BR-038,PROD-06199,863,61
BR-038,PROD-06503,449,64
BR-038,PROD-06017,464,117
BR-038,PROD-06869,796,140
BR-038,PROD-06960,556,109
BR-038,PROD-07127,191,126
BR-038,PROD-00362,301,164
BR-038,PROD-09899,106,190
BR-038,PROD-09093,87,161
BR-038,PROD-01766,325,171
BR-038,PROD-00985,742,198
BR-038,PROD-04909,65,128
BR-038,PROD-09668,702,169
BR-038,PROD-08671,483,52
BR-038,PROD-04900,179,90
BR-038,PROD-08032,870,161
BR-038,PROD-09448,373,182
BR-038,PROD-06690,978,73
BR-038,PROD-02595,261,133
BR-038,PROD-06790,803,94
BR-038,PROD-02631,172,89
BR-038,PROD-04439,372,95
BR-038,PROD-06529,981,175
BR-038,PROD-01141,458,116
BR-038,PROD-00863,517,141
BR-038,PROD-04705,478,134
BR-038,PROD-03038,178,103
BR-038,PROD-07209,638,137
BR-038,PROD-08531,111,75
BR-038,PROD-08302,267,131
BR-038,PROD-02176,857,178
BR-038,PROD-06194,514,148
BR-038,PROD-09066,1,154
BR-038,PROD-00298,867,81
BR-038,PROD-06380,45,136
BR-038,PROD-09552,576,63
BR-038,PROD-06407,500,102
BR-038,PROD-00828,266,97
BR-038,PROD-06928,652,66
BR-038,PROD-04706,736,119
BR-038,PROD-05814,111,78
BR-038,PROD-09444,437,162
BR-038,PROD-07068,162,86
BR-038,PROD-08252,434,176
BR-038,PROD-04981,685,186
BR-038,PROD-07834,191,136
BR-038,PROD-00036,116,124
BR-038,PROD-02507,621,52
BR-038,PROD-01079,182,136
BR-038,PROD-06260,487,112
BR-038,PROD-08652,275,133
BR-038,PROD-01221,498,137
BR-038,PROD-00805,932,168
BR-038,PROD-02824,74,167
BR-038,PROD-04053,347,75
BR-038,PROD-01226,133,55
BR-038,PROD-09569,81,62
BR-038,PROD-01899,658,200
BR-038,PROD-00652,709,86
BR-038,PROD-09188,866,98
BR-038,PROD-00790,564,158
BR-038,PROD-03450,27,129
BR-038,PROD-07186,225,94
BR-038,PROD-06441,917,134
BR-038,PROD-02360,782,58
BR-038,PROD-04955,990,143
BR-038,PROD-03566,281,54
BR-038,PROD-06682,221,58
BR-038,PROD-06020,515,169
BR-038,PROD-03987,257,132
BR-038,PROD-04803,490,64
BR-038,PROD-09237,621,99
BR-038,PROD-03506,418,98
BR-038,PROD-07654,183,133
BR-038,PROD-03196,515,146
BR-038,PROD-01046,381,200
BR-038,PROD-02885,591,164
BR-038,PROD-06954,772,121
BR-038,PROD-08668,934,142
BR-038,PROD-01569,105,129
BR-038,PROD-07378,141,110
BR-038,PROD-01290,467,101
BR-038,PROD-09507,491,74
BR-038,PROD-01654,357,77
BR-038,PROD-01965,235,74
BR-038,PROD-02243,240,50
BR-038,PROD-09206,255,128
BR-038,PROD-04034,294,163
BR-038,PROD-07856,458,54
BR-038,PROD-02034,205,133
BR-038,PROD-05883,911,125
BR-038,PROD-06013,996,112
BR-038,PROD-06193,666,78
BR-038,PROD-04465,56,106
BR-038,PROD-09359,969,123
BR-038,PROD-02493,472,130
BR-038,PROD-06387,455,147
BR-038,PROD-01229,89,132
BR-038,PROD-07803,33,100
BR-038,PROD-04295,489,149
BR-038,PROD-01673,389,157
BR-038,PROD-01147,166,197
BR-038,PROD-04837,503,60
BR-038,PROD-03820,129,75
BR-038,PROD-09817,329,78
BR-038,PROD-09180,248,128
BR-038,PROD-05529,1,143
BR-038,PROD-07212,89,119
BR-038,PROD-01192,864,90
BR-038,PROD-01680,296,85
BR-038,PROD-02490,673,130
BR-038,PROD-08474,848,177
BR-038,PROD-07282,601,123
BR-038,PROD-07540,871,165
BR-038,PROD-01894,150,147
BR-038,PROD-08774,20,144
BR-038,PROD-02184,756,105
BR-038,PROD-04343,895,98
BR-038,PROD-08415,531,79
BR-038,PROD-04154,341,187
BR-038,PROD-01761,358,119
BR-038,PROD-03995,515,173
BR-038,PROD-07489,642,115
BR-038,PROD-01020,122,132
BR-038,PROD-01481,849,81
BR-038,PROD-03128,738,146
BR-038,PROD-01650,642,69
BR-038,PROD-03927,715,117
BR-038,PROD-01672,175,84
BR-038,PROD-00844,198,122
BR-038,PROD-05972,789,133
BR-038,PROD-02470,476,166
BR-038,PROD-08380,272,153
BR-038,PROD-08103,257,111
BR-038,PROD-01704,298,89
BR-038,PROD-01989,580,101
BR-038,PROD-08544,960,112
BR-038,PROD-00173,395,162
BR-038,PROD-01712,630,171
BR-038,PROD-01034,17,60
BR-038,PROD-01903,575,98
BR-038,PROD-05079,308,200
BR-038,PROD-06449,897,115
BR-038,PROD-03588,878,118
BR-038,PROD-02848,591,83
BR-038,PROD-01753,874,114
BR-038,PROD-00513,236,86
BR-038,PROD-09187,226,146
BR-038,PROD-01577,135,113
BR-038,PROD-04516,765,136
BR-038,PROD-04376,617,51
BR-038,PROD-09982,1,85
BR-038,PROD-02753,78,83
BR-038,PROD-00684,32,186
BR-038,PROD-01721,332,158
BR-038,PROD-08001,616,148
BR-038,PROD-08002,55,66
BR-038,PROD-05539,855,94
BR-038,PROD-03404,8,150
BR-038,PROD-00984,480,138
BR-038,PROD-07442,114,200
BR-038,PROD-02648,21,177
BR-038,PROD-01358,490,83
BR-038,PROD-09472,299,129
BR-038,PROD-05749,177,143
BR-038,PROD-02251,228,169
BR-038,PROD-09050,952,163
BR-038,PROD-07861,944,67
BR-038,PROD-02097,411,106
BR-038,PROD-02496,278,182
BR-038,PROD-03744,496,196
BR-038,PROD-00712,261,191
BR-038,PROD-04040,349,136
BR-038,PROD-05458,398,63
BR-038,PROD-09811,933,60
BR-038,PROD-01877,519,127
BR-038,PROD-03439,33,175
BR-038,PROD-02386,976,68
BR-038,PROD-05978,911,146
BR-038,PROD-07651,133,82
BR-038,PROD-03162,271,165
BR-038,PROD-09699,459,165
BR-038,PROD-01343,949,174
BR-038,PROD-06724,780,60
BR-038,PROD-01252,482,73
BR-038,PROD-07114,423,92
BR-038,PROD-00219,832,176
BR-038,PROD-01307,440,182
BR-038,PROD-01411,907,126
BR-038,PROD-01922,837,179
BR-038,PROD-02609,813,164
BR-038,PROD-05259,940,85
BR-038,PROD-02984,316,132
BR-038,PROD-02597,676,111
BR-038,PROD-00492,765,176
BR-038,PROD-05771,877,99
BR-038,PROD-00843,436,93
BR-038,PROD-09134,958,154
BR-038,PROD-02981,205,89
BR-038,PROD-05086,671,167
BR-038,PROD-06677,894,193
BR-038,PROD-01222,793,150
BR-038,PROD-08101,136,160
BR-038,PROD-02336,633,192
BR-038,PROD-03148,264,110
BR-038,PROD-03984,216,178
BR-038,PROD-09280,798,161
BR-038,PROD-09445,313,87
BR-038,PROD-01488,718,98
BR-038,PROD-02245,498,150
BR-038,PROD-06332,333,76
BR-038,PROD-08192,846,52
BR-038,PROD-00998,529,199
BR-038,PROD-04569,743,88
BR-038,PROD-03188,832,103
BR-038,PROD-03849,532,164
BR-038,PROD-06410,730,106
BR-038,PROD-02592,49,186
BR-038,PROD-00234,512,90
BR-038,PROD-08471,440,85
BR-038,PROD-02669,544,113
BR-038,PROD-00274,812,181
BR-038,PROD-09181,295,73
BR-038,PROD-00143,485,176
BR-038,PROD-08015,24,163
BR-038,PROD-06188,648,158
BR-038,PROD-08392,927,156
BR-038,PROD-07925,289,90
BR-038,PROD-04652,623,56
BR-038,PROD-05290,652,74
BR-038,PROD-05295,945,167
BR-038,PROD-05089,330,98
BR-038,PROD-09972,878,136
BR-038,PROD-08575,310,74
BR-038,PROD-07251,674,97
BR-038,PROD-06810,266,87
BR-038,PROD-03155,969,74
BR-038,PROD-01325,714,67
BR-038,PROD-01678,27,92
BR-038,PROD-07400,95,95
BR-038,PROD-06805,679,64
BR-038,PROD-05609,861,115
BR-038,PROD-02089,57,171
BR-038,PROD-03034,948,146
BR-038,PROD-07836,250,97
BR-038,PROD-08704,130,136
BR-038,PROD-08055,711,104
BR-038,PROD-06993,213,69
BR-038,PROD-05713,280,74
BR-038,PROD-01854,86,153
BR-038,PROD-02241,553,184
BR-038,PROD-04588,609,160
BR-038,PROD-01695,932,127
BR-038,PROD-05133,674,149
BR-038,PROD-04664,140,108
BR-038,PROD-00874,780,116
BR-038,PROD-05685,162,197
BR-038,PROD-02388,630,81
BR-038,PROD-02519,990,107
BR-038,PROD-04379,838,117
BR-038,PROD-03312,490,51
BR-038,PROD-08903,829,192
BR-038,PROD-02553,680,140
BR-038,PROD-04188,1000,178
BR-038,PROD-04242,639,133
BR-038,PROD-04673,923,154
BR-038,PROD-09238,679,176
BR-038,PROD-07283,184,132
BR-038,PROD-07380,563,67
BR-038,PROD-02464,988,184
BR-038,PROD-07256,957,69
BR-038,PROD-03822,446,63
BR-038,PROD-00634,159,162
BR-038,PROD-06404,428,130
BR-038,PROD-07229,41,86
BR-038,PROD-04030,467,191
BR-038,PROD-02614,862,157
BR-038,PROD-06813,946,195
BR-038,PROD-07799,384,132
BR-038,PROD-06512,934,52
BR-038,PROD-03320,146,83
BR-038,PROD-07793,639,146
BR-038,PROD-04816,130,113
BR-038,PROD-01599,352,125
BR-038,PROD-03122,599,118
BR-038,PROD-02946,918,176
BR-038,PROD-09677,976,154
BR-038,PROD-09405,781,140
BR-038,PROD-02381,669,143
BR-038,PROD-00118,771,197
BR-038,PROD-02348,6,122
BR-038,PROD-00419,180,118
BR-038,PROD-05895,934,199
BR-038,PROD-05177,179,169
BR-038,PROD-04485,884,94
BR-038,PROD-01389,59,91
BR-038,PROD-05960,322,187
BR-038,PROD-05496,493,199
BR-038,PROD-02552,101,106
BR-038,PROD-03646,210,63
BR-038,PROD-04944,781,89
BR-038,PROD-01795,86,79
BR-038,PROD-09479,607,150
BR-038,PROD-01257,308,140
BR-038,PROD-06585,325,103
BR-038,PROD-05558,715,194
BR-038,PROD-02062,316,54
BR-038,PROD-06802,776,142
BR-038,PROD-04623,321,78
BR-038,PROD-00485,276,152
BR-038,PROD-00726,622,146
BR-038,PROD-08926,475,192
BR-038,PROD-08558,223,63
BR-038,PROD-01620,752,133
BR-038,PROD-08509,148,200
BR-038,PROD-04985,784,90
BR-038,PROD-02456,697,193
BR-038,PROD-03833,268,62
BR-038,PROD-02028,86,147
BR-038,PROD-03152,218,198
BR-038,PROD-01659,477,139
BR-038,PROD-02468,817,70
BR-038,PROD-02696,446,190
BR-038,PROD-01546,623,95
BR-038,PROD-05365,76,62
BR-038,PROD-08042,339,92
BR-038,PROD-09847,930,165
BR-038,PROD-06752,39,194
BR-038,PROD-05424,423,81
BR-038,PROD-09923,467,185
BR-038,PROD-00786,75,71
BR-038,PROD-01568,81,128
BR-038,PROD-01617,506,64
BR-038,PROD-05583,471,195
BR-038,PROD-00946,939,168
BR-038,PROD-00017,888,103
BR-038,PROD-08855,23,118
BR-038,PROD-05260,139,85
BR-038,PROD-02106,926,148
BR-038,PROD-04447,482,122
BR-038,PROD-09601,837,143
BR-038,PROD-06488,562,58
BR-038,PROD-09975,287,107
BR-038,PROD-00122,647,184
BR-038,PROD-02005,898,55
BR-038,PROD-02011,342,58
BR-038,PROD-03478,866,112
BR-038,PROD-04854,990,50
BR-038,PROD-09536,746,171
BR-038,PROD-00480,637,159
BR-038,PROD-08599,451,51
BR-038,PROD-05807,176,197
BR-038,PROD-01450,935,186
BR-038,PROD-03836,246,197
BR-038,PROD-07583,550,161
BR-038,PROD-00165,120,189
BR-038,PROD-02474,750,168
BR-038,PROD-02879,587,90
BR-038,PROD-05097,775,104
BR-038,PROD-04704,600,135
BR-038,PROD-05211,152,52
BR-038,PROD-00713,902,128
BR-038,PROD-01675,318,64
BR-038,PROD-06860,537,89
BR-038,PROD-07998,789,107
BR-038,PROD-08809,591,132
BR-038,PROD-06145,886,153
BR-038,PROD-03754,813,109
BR-038,PROD-02538,126,175
BR-038,PROD-06327,520,120
BR-038,PROD-00242,695,105
BR-038,PROD-04963,199,84
BR-038,PROD-02575,332,195
BR-038,PROD-04718,304,91
BR-038,PROD-02393,483,161
BR-038,PROD-07794,36,52
BR-038,PROD-00862,542,197
BR-038,PROD-05110,505,105
BR-038,PROD-03247,136,183
BR-038,PROD-06667,900,108
BR-038,PROD-03536,34,160
BR-038,PROD-01875,534,64
BR-038,PROD-06847,183,183
BR-038,PROD-07136,554,110
BR-038,PROD-05618,775,88
BR-038,PROD-02364,545,93
BR-038,PROD-05403,393,101
BR-038,PROD-08505,640,177
BR-038,PROD-04192,429,173
BR-038,PROD-02227,573,153
BR-038,PROD-03603,535,146
BR-038,PROD-03468,611,174
BR-038,PROD-01100,987,191
BR-038,PROD-00531,459,144
BR-038,PROD-08414,965,194
BR-038,PROD-06904,728,194
BR-038,PROD-09865,616,108
BR-038,PROD-04771,619,120
BR-038,PROD-00206,255,170
BR-038,PROD-02205,389,92
BR-038,PROD-02823,789,100
BR-038,PROD-03100,845,60
BR-038,PROD-03027,755,91
BR-038,PROD-04093,669,59
BR-038,PROD-05646,518,73
BR-038,PROD-08312,911,58
BR-038,PROD-07067,913,145
BR-038,PROD-04267,599,161
BR-038,PROD-04842,696,151
BR-038,PROD-09414,840,183
BR-038,PROD-02944,939,82
BR-038,PROD-09537,678,183
BR-038,PROD-09873,929,83
BR-038,PROD-08455,579,57
BR-038,PROD-07959,206,88
BR-038,PROD-06618,444,125
BR-038,PROD-02933,442,197
BR-038,PROD-02013,808,127
BR-038,PROD-04965,454,163
BR-038,PROD-01853,300,104
BR-038,PROD-08627,127,191
BR-038,PROD-01629,429,84
BR-038,PROD-08514,52,63
BR-038,PROD-08691,490,66
BR-038,PROD-03020,212,52
BR-038,PROD-04249,566,161
BR-038,PROD-05551,77,181
BR-038,PROD-05180,766,174
BR-038,PROD-09861,92,187
BR-038,PROD-05327,975,81
BR-038,PROD-01751,702,118
BR-038,PROD-02755,751,184
BR-038,PROD-01844,991,60
BR-038,PROD-03774,740,184
BR-038,PROD-01589,285,122
BR-038,PROD-03570,243,132
BR-038,PROD-05722,729,170
BR-038,PROD-08094,785,67
BR-038,PROD-07513,46,108
BR-038,PROD-05545,410,171
BR-038,PROD-03674,263,197
BR-038,PROD-06006,424,68
BR-038,PROD-03637,211,88
BR-038,PROD-01362,550,194
BR-038,PROD-03859,139,117
BR-038,PROD-02563,697,86
BR-038,PROD-09613,61,180
BR-038,PROD-09006,102,141
BR-038,PROD-06041,605,71
BR-038,PROD-00560,284,141
BR-038,PROD-00303,328,110
BR-038,PROD-07578,93,113
BR-038,PROD-03911,734,83
BR-038,PROD-09232,376,50
BR-038,PROD-09844,847,186
BR-038,PROD-01787,713,63
BR-038,PROD-06241,54,135
BR-038,PROD-00562,923,140
BR-038,PROD-08951,227,69
BR-038,PROD-06452,691,121
BR-038,PROD-07675,618,158
BR-038,PROD-08126,636,99
BR-038,PROD-07194,31,77
BR-038,PROD-01051,492,106
BR-038,PROD-03275,491,117
BR-038,PROD-04540,603,91
BR-038,PROD-03433,205,91
BR-038,PROD-06393,127,125
BR-038,PROD-02910,780,60
BR-038,PROD-01037,384,131
BR-038,PROD-02004,120,94
BR-038,PROD-07363,338,86
BR-038,PROD-06314,677,146
BR-038,PROD-05058,95,71
BR-038,PROD-03592,397,90
BR-038,PROD-05501,222,133
BR-038,PROD-00169,834,61
BR-038,PROD-02901,779,169
BR-038,PROD-07507,822,161
BR-038,PROD-06149,553,114
BR-038,PROD-04226,137,198
BR-038,PROD-02745,296,169
BR-038,PROD-08880,339,147
BR-038,PROD-07511,190,111
BR-038,PROD-08986,774,155
BR-038,PROD-01667,389,69
BR-038,PROD-03481,352,99
BR-038,PROD-03632,55,86
BR-038,PROD-09127,974,193
BR-038,PROD-02818,246,78
BR-038,PROD-00409,63,183
BR-038,PROD-01335,185,66
BR-038,PROD-03249,599,64
BR-038,PROD-01018,93,51
BR-038,PROD-06536,802,75
BR-038,PROD-01830,842,58
BR-038,PROD-04912,806,153
BR-038,PROD-02252,758,130
BR-038,PROD-08631,769,91
BR-038,PROD-05198,351,53
BR-038,PROD-04487,178,110
BR-038,PROD-07921,356,93
BR-038,PROD-04500,932,80
BR-038,PROD-09550,276,122
BR-038,PROD-06094,530,186
BR-038,PROD-03672,524,55
BR-038,PROD-07328,468,124
BR-038,PROD-08118,461,160
BR-038,PROD-00233,919,102
BR-038,PROD-04285,950,74
BR-038,PROD-03359,118,166
BR-038,PROD-07833,893,196
BR-038,PROD-07812,430,98
BR-038,PROD-08334,516,77
BR-038,PROD-01400,799,168
BR-038,PROD-02503,70,150
BR-038,PROD-00811,895,170
BR-038,PROD-01674,379,65
BR-038,PROD-03756,528,173
BR-038,PROD-08829,919,133
BR-038,PROD-08478,638,111
BR-038,PROD-01671,743,99
BR-038,PROD-01363,442,171
BR-038,PROD-05240,471,169
BR-038,PROD-05452,542,172
BR-038,PROD-01077,668,127
BR-038,PROD-04087,38,194
BR-038,PROD-05673,142,121
BR-038,PROD-00519,76,154
BR-038,PROD-01256,260,171
BR-038,PROD-05900,886,173
BR-038,PROD-08034,647,94
BR-038,PROD-01233,227,185
BR-038,PROD-03628,190,113
BR-038,PROD-02839,622,69
BR-038,PROD-09492,121,148
BR-038,PROD-08303,47,52
BR-038,PROD-01304,462,87
BR-038,PROD-09010,229,154
BR-038,PROD-04362,335,151
BR-038,PROD-00364,345,189
BR-038,PROD-07969,481,113
BR-038,PROD-02504,782,51
BR-038,PROD-06163,650,124
BR-038,PROD-04361,140,64
BR-038,PROD-01195,690,141
BR-038,PROD-01187,993,75
BR-038,PROD-09843,341,78
BR-038,PROD-08484,427,183
BR-038,PROD-07790,885,144
BR-038,PROD-00185,776,63
BR-038,PROD-08554,154,128
BR-038,PROD-09457,162,98
BR-038,PROD-05695,51,63
BR-038,PROD-06747,654,73
BR-038,PROD-00511,843,86
BR-038,PROD-05675,671,104
BR-038,PROD-04331,117,98
BR-038,PROD-02155,841,198
BR-038,PROD-03120,93,90
BR-038,PROD-09578,156,79
BR-038,PROD-09674,361,146
BR-038,PROD-04631,904,174
BR-038,PROD-05480,767,127
BR-038,PROD-07787,661,180
BR-038,PROD-06757,154,73
BR-038,PROD-09379,836,103
BR-038,PROD-02465,825,55
BR-038,PROD-06221,338,176
BR-038,PROD-05201,1,151
BR-038,PROD-02953,391,117
BR-038,PROD-06320,132,192
BR-038,PROD-04621,729,186
BR-038,PROD-01607,520,197
BR-038,PROD-02695,613,58
BR-038,PROD-07487,24,145
BR-038,PROD-06514,958,136
BR-038,PROD-04239,14,93
BR-038,PROD-06293,845,159
BR-038,PROD-02414,6,154
BR-038,PROD-09686,570,144
BR-038,PROD-07652,497,130
BR-038,PROD-00799,438,60
BR-038,PROD-06315,696,147
BR-038,PROD-07785,846,192
BR-038,PROD-09860,276,106
BR-038,PROD-00288,31,113
BR-038,PROD-00002,768,155
BR-038,PROD-00333,676,124
BR-038,PROD-09271,870,72
BR-038,PROD-02023,943,142
BR-038,PROD-02591,553,190
BR-038,PROD-03084,583,159
BR-038,PROD-07667,364,94
BR-038,PROD-00972,187,179
BR-038,PROD-06736,172,91
BR-038,PROD-06637,199,124
BR-038,PROD-09286,194,161
BR-038,PROD-05707,882,93
BR-038,PROD-03969,747,100
BR-038,PROD-01661,251,149
BR-038,PROD-05040,731,163
BR-038,PROD-06756,854,180
BR-038,PROD-08331,214,121
BR-038,PROD-05718,46,57
BR-038,PROD-02248,768,95
BR-038,PROD-00182,353,172
BR-038,PROD-08874,591,63
BR-038,PROD-07865,778,122
BR-038,PROD-07415,912,78
BR-038,PROD-02965,755,112
BR-038,PROD-04326,505,184
BR-038,PROD-08073,515,179
BR-038,PROD-01561,601,118
BR-038,PROD-03658,244,93
BR-038,PROD-02911,851,123
BR-038,PROD-09947,719,120
BR-038,PROD-04229,79,105
BR-038,PROD-02941,858,123
BR-038,PROD-08388,978,200
BR-038,PROD-03129,166,117
BR-038,PROD-01539,710,119
BR-038,PROD-03940,849,105
BR-038,PROD-00022,461,186
BR-038,PROD-08622,211,187
BR-038,PROD-07519,997,132
BR-038,PROD-01484,641,188
BR-038,PROD-05974,849,182
BR-038,PROD-04536,854,147
BR-038,PROD-08360,552,125
BR-038,PROD-03591,57,87
BR-038,PROD-06769,66,116
BR-038,PROD-06083,882,164
BR-038,PROD-08524,913,132
BR-038,PROD-03419,101,80
BR-038,PROD-05080,440,59
BR-038,PROD-02685,568,144
BR-038,PROD-01948,149,196
BR-038,PROD-01352,9,167
BR-038,PROD-05800,704,100
BR-038,PROD-00771,792,191
BR-038,PROD-02870,113,70
BR-038,PROD-00510,956,159
BR-038,PROD-08803,141,97
BR-038,PROD-05333,937,74
BR-038,PROD-06226,408,194
BR-038,PROD-04337,841,117
BR-038,PROD-05321,490,196
BR-038,PROD-02349,900,191
BR-038,PROD-09532,101,195
BR-038,PROD-09447,553,113
BR-038,PROD-08680,424,51
BR-038,PROD-07230,782,133
BR-038,PROD-05686,672,168
BR-038,PROD-01082,569,154
BR-038,PROD-04828,327,191
BR-038,PROD-03768,939,71
BR-038,PROD-04498,143,123
BR-038,PROD-09566,707,199
BR-038,PROD-07816,839,75
BR-038,PROD-08237,160,152
BR-038,PROD-09664,624,192
BR-038,PROD-05179,651,177
BR-038,PROD-08591,48,192
BR-038,PROD-06969,542,99
BR-038,PROD-01959,149,98
BR-038,PROD-09382,421,200
BR-038,PROD-01201,91,120
BR-038,PROD-01982,586,105
BR-038,PROD-01171,869,136
BR-038,PROD-02154,300,191
BR-038,PROD-04318,710,166
BR-038,PROD-08134,43,58
BR-038,PROD-06440,338,75
BR-038,PROD-07341,687,65
BR-038,PROD-00525,472,92
BR-038,PROD-02102,409,113
BR-038,PROD-05799,830,78
BR-038,PROD-03559,730,141
BR-038,PROD-06425,22,147
BR-038,PROD-05435,272,137
BR-038,PROD-07916,409,114
BR-038,PROD-02329,654,99
BR-038,PROD-03340,35,187
BR-038,PROD-04453,498,99
BR-038,PROD-01346,746,136
BR-038,PROD-01014,179,102
BR-038,PROD-09377,7,114
BR-038,PROD-06687,903,169
BR-038,PROD-09158,258,159
BR-038,PROD-00101,422,68
BR-038,PROD-01420,31,154
BR-038,PROD-08559,709,164
BR-038,PROD-05801,159,148
BR-038,PROD-08277,544,89
BR-038,PROD-00911,510,77
BR-038,PROD-08225,183,189
BR-038,PROD-07806,150,186
BR-038,PROD-04100,235,173
BR-038,PROD-09373,404,86
BR-038,PROD-01571,988,156
BR-038,PROD-06915,56,126
BR-038,PROD-03655,332,53
BR-038,PROD-02606,866,187
BR-038,PROD-08681,98,168
BR-038,PROD-00102,12,86
BR-038,PROD-03890,305,89
BR-038,PROD-07505,826,96
BR-038,PROD-03772,545,161
BR-038,PROD-00244,727,89
BR-038,PROD-01401,505,90
BR-038,PROD-05853,671,76
BR-038,PROD-03137,258,160
BR-038,PROD-02064,70,93
BR-038,PROD-09649,213,50
BR-038,PROD-03939,182,168
BR-038,PROD-04185,251,83
BR-038,PROD-03015,648,69
BR-038,PROD-08409,488,51
BR-038,PROD-06068,771,165
BR-038,PROD-07091,827,134
BR-038,PROD-02406,95,150
BR-038,PROD-00104,427,109
BR-038,PROD-06478,730,182
BR-038,PROD-04429,71,115
BR-038,PROD-05917,227,161
BR-038,PROD-06665,30,58
BR-038,PROD-01781,916,97
BR-038,PROD-00515,576,85
BR-038,PROD-00384,495,165
BR-038,PROD-07455,32,133
BR-038,PROD-09900,356,132
BR-038,PROD-00302,722,153
BR-038,PROD-06877,413,128
BR-038,PROD-07307,557,82
BR-038,PROD-06323,144,78
BR-038,PROD-06015,968,124
BR-038,PROD-02749,294,133
BR-038,PROD-05244,883,99
BR-038,PROD-05753,294,140
BR-038,PROD-00050,631,95
BR-038,PROD-01081,880,85
BR-038,PROD-03846,173,188
BR-038,PROD-02904,344,55
BR-038,PROD-01491,954,144
BR-038,PROD-08445,899,54
BR-038,PROD-03107,945,195
BR-038,PROD-08117,419,90
BR-038,PROD-08860,844,151
BR-038,PROD-08760,470,153
BR-038,PROD-07133,703,133
BR-038,PROD-08954,503,142
BR-038,PROD-03071,906,129
BR-038,PROD-08565,838,50
BR-038,PROD-06340,516,139
BR-038,PROD-08045,634,51
BR-038,PROD-08436,41,162
BR-038,PROD-04725,621,182
BR-038,PROD-01493,163,83
BR-038,PROD-09498,832,195
BR-038,PROD-08253,493,165
BR-038,PROD-02420,583,115
BR-038,PROD-08911,230,136
BR-038,PROD-05699,719,121
