product_id,product_name,category,unit_price,weight_kg
PROD-07135,Tools Item 7135,Tools,1387.73,33.93
PROD-07136,Finishing Item 7136,Finishing,2392.55,38.05
PROD-07137,Aggregates Item 7137,Aggregates,2168.74,21.3
PROD-07138,Plumbing Item 7138,Plumbing,2867.41,0.62
PROD-07139,Finishing Item 7139,Finishing,4160.51,1.18
PROD-07140,Cement Item 7140,Cement,1263.3,20.54
PROD-07141,Plumbing Item 7141,Plumbing,3189.75,39.8
PROD-07142,Finishing Item 7142,Finishing,4421.04,39.88
PROD-07143,Finishing Item 7143,Finishing,3658.2,14.49
PROD-07144,Tools Item 7144,Tools,1372.97,29.95
PROD-07145,Lumber Item 7145,Lumber,567.21,46.3
PROD-07146,Tools Item 7146,Tools,3755.38,42.01
PROD-07147,Electrical Item 7147,Electrical,4218.46,30.11
PROD-07148,Steel Item 7148,Steel,1325.55,45.74
PROD-07149,Finishing Item 7149,Finishing,220.19,37.13
PROD-07150,Plumbing Item 7150,Plumbing,4078.64,1.2
PROD-07151,Electrical Item 7151,Electrical,3006.22,40.12
PROD-07152,Lumber Item 7152,Lumber,757.47,21.14
PROD-07153,Finishing Item 7153,Finishing,1518.16,6.81
PROD-07154,Lumber Item 7154,Lumber,4878.03,13.23
PROD-07155,Finishing Item 7155,Finishing,552.07,5.49
PROD-07156,Steel Item 7156,Steel,3319.64,45.56
PROD-07157,Plumbing Item 7157,Plumbing,3098.79,28.34
PROD-07158,Plumbing Item 7158,Plumbing,1178.49,1.31
PROD-07159,Steel Item 7159,Steel,953.14,22.8
PROD-07160,Aggregates Item 7160,Aggregates,730.48,10.06
PROD-07161,Electrical Item 7161,Electrical,4698.28,15.36
PROD-07162,Aggregates Item 7162,Aggregates,1737.99,35.9
PROD-07163,Tools Item 7163,Tools,367.86,25.91
PROD-07164,Aggregates Item 7164,Aggregates,4549.52,6.87
PROD-07165,Tools Item 7165,Tools,2653,27.53
PROD-07166,Tools Item 7166,Tools,336.15,33.03
PROD-07167,Electrical Item 7167,Electrical,383.59,26.35
PROD-07168,Finishing Item 7168,Finishing,3502.77,49.38
PROD-07169,Lumber Item 7169,Lumber,3504.64,13.14
PROD-07170,Plumbing Item 7170,Plumbing,2034.03,23.64
PROD-07171,Electrical Item 7171,Electrical,1987.5,37.78
PROD-07172,Plumbing Item 7172,Plumbing,2600.8,34.49
PROD-07173,Electrical Item 7173,Electrical,2858.48,39.94
PROD-07174,Lumber Item 7174,Lumber,4423.79,27.31
PROD-07175,Cement Item 7175,Cement,4288.76,42.97
PROD-07176,Tools Item 7176,Tools,813.12,20.05
PROD-07177,Steel Item 7177,Steel,300.94,27.38
PROD-07178,Aggregates Item 7178,Aggregates,2115.05,19.52
PROD-07179,Aggregates Item 7179,Aggregates,86.67,21.23
PROD-07180,Plumbing Item 7180,Plumbing,4509.3,36.76
PROD-07181,Finishing Item 7181,Finishing,4757.86,16.86
PROD-07182,Finishing Item 7182,Finishing,1646.24,37.7
PROD-07183,Plumbing Item 7183,Plumbing,4447.91,17.93
PROD-07184,Aggregates Item 7184,Aggregates,1311.09,21.83
PROD-07185,Cement Item 7185,Cement,83.9,19.63
PROD-07186,Tools Item 7186,Tools,1721.01,39.45
PROD-07187,Finishing Item 7187,Finishing,4051.37,42.86
PROD-07188,Electrical Item 7188,Electrical,3432.3,18.19
PROD-07189,Finishing Item 7189,Finishing,1943.94,13.14
PROD-07190,Steel Item 7190,Steel,811.84,44.64
PROD-07191,Electrical Item 7191,Electrical,1337.06,38.61
PROD-07192,Tools Item 7192,Tools,4668.12,0.74
PROD-07193,Lumber Item 7193,Lumber,1047.88,20.62
PROD-07194,Finishing Item 7194,Finishing,134.09,38.89
PROD-07195,Plumbing Item 7195,Plumbing,4111.88,43.43
PROD-07196,Steel Item 7196,Steel,2290.54,47.94
PROD-07197,Finishing Item 7197,Finishing,1010.23,44.15
PROD-07198,Electrical Item 7198,Electrical,4058.96,13.76
PROD-07199,Lumber Item 7199,Lumber,2587.84,20.86
PROD-07200,Aggregates Item 7200,Aggregates,273.85,34.84
PROD-07201,Cement Item 7201,Cement,2725.76,36.93
PROD-07202,Lumber Item 7202,Lumber,200.46,30.63
PROD-07203,Electrical Item 7203,Electrical,3746.2,11.02
PROD-07204,Cement Item 7204,Cement,2940.21,21.95
PROD-07205,Steel Item 7205,Steel,4127.18,24.04
PROD-07206,Tools Item 7206,Tools,4346.63,46.01
PROD-07207,Tools Item 7207,Tools,717.9,14
PROD-07208,Aggregates Item 7208,Aggregates,2798.43,5.92
PROD-07209,Plumbing Item 7209,Plumbing,1976.74,13.88
PROD-07210,Cement Item 7210,Cement,1529.18,45.76
PROD-07211,Tools Item 7211,Tools,1062.99,37.8
PROD-07212,Finishing Item 7212,Finishing,3771.37,24.86
PROD-07213,Cement Item 7213,Cement,2886.53,25.16
PROD-07214,Lumber Item 7214,Lumber,2886.53,34
PROD-07215,Plumbing Item 7215,Plumbing,2943.17,31.58
PROD-07216,Cement Item 7216,Cement,744.76,49.14
PROD-07217,Cement Item 7217,Cement,884.5,31.04
PROD-07218,Electrical Item 7218,Electrical,778.34,43.66
PROD-07219,Cement Item 7219,Cement,4017.08,48.49
PROD-07220,Plumbing Item 7220,Plumbing,4561.17,30.22
PROD-07221,Aggregates Item 7221,Aggregates,1694.01,14.38
PROD-07222,Cement Item 7222,Cement,2369.79,42.3
PROD-07223,Aggregates Item 7223,Aggregates,252.3,5.27
PROD-07224,Tools Item 7224,Tools,3341.69,23.82
PROD-07225,Finishing Item 7225,Finishing,2328.37,30.68
PROD-07226,Steel Item 7226,Steel,3298.71,3.8
PROD-07227,Finishing Item 7227,Finishing,3702.18,49.67
PROD-07228,Aggregates Item 7228,Aggregates,1047.26,25.29
PROD-07229,Aggregates Item 7229,Aggregates,4203.54,16.34
PROD-07230,Finishing Item 7230,Finishing,3496.84,40.4
PROD-07231,Electrical Item 7231,Electrical,574.8,21.3
PROD-07232,Lumber Item 7232,Lumber,3251.18,11.38
PROD-07233,Finishing Item 7233,Finishing,204.08,32.32
PROD-07234,Finishing Item 7234,Finishing,3596.34,37.96
PROD-07235,Aggregates Item 7235,Aggregates,2323.27,42.01
PROD-07236,Electrical Item 7236,Electrical,4644.05,10.88
PROD-07237,Tools Item 7237,Tools,1002.73,0.62
PROD-07238,Finishing Item 7238,Finishing,949.88,29.72
PROD-07239,Steel Item 7239,Steel,1889.08,49.1
PROD-07240,Steel Item 7240,Steel,2370.26,25.28
PROD-07241,Electrical Item 7241,Electrical,3905.75,44.37
PROD-07242,Plumbing Item 7242,Plumbing,4117.43,28.37
PROD-07243,Finishing Item 7243,Finishing,3133.14,29.89
PROD-07244,Cement Item 7244,Cement,4671.14,46.43
PROD-07245,Lumber Item 7245,Lumber,710.91,36.38
PROD-07246,Lumber Item 7246,Lumber,3286.13,6.39
PROD-07247,Cement Item 7247,Cement,4904.45,44.25
PROD-07248,Lumber Item 7248,Lumber,2384.06,41.46
PROD-07249,Cement Item 7249,Cement,227.76,40.72
PROD-07250,Finishing Item 7250,Finishing,1615.97,14
PROD-07251,Tools Item 7251,Tools,325.36,44.48
PROD-07252,Electrical Item 7252,Electrical,4059.1,49.23
PROD-07253,Plumbing Item 7253,Plumbing,3531.17,3.99
PROD-07254,Tools Item 7254,Tools,2132.56,16.04
PROD-07255,Lumber Item 7255,Lumber,2987.07,4.33
PROD-07256,Cement Item 7256,Cement,4222.81,37.57
PROD-07257,Tools Item 7257,Tools,2595.23,17.96
PROD-07258,Steel Item 7258,Steel,1636.01,30.33
PROD-07259,Electrical Item 7259,Electrical,1879.49,49.38
PROD-07260,Finishing Item 7260,Finishing,879.86,41.43
PROD-07261,Lumber Item 7261,Lumber,2552.36,27.75
PROD-07262,Tools Item 7262,Tools,2084.57,26.49
PROD-07263,Aggregates Item 7263,Aggregates,4799.45,34.42
PROD-07264,Finishing Item 7264,Finishing,442.4,12.27
PROD-07265,Finishing Item 7265,Finishing,3422.23,9.43
PROD-07266,Cement Item 7266,Cement,3178.57,17.02
PROD-07267,Steel Item 7267,Steel,2758.55,40.46
PROD-07268,Steel Item 7268,Steel,815.7,28.57
PROD-07269,Finishing Item 7269,Finishing,4244.31,39.31
PROD-07270,Steel Item 7270,Steel,2578.18,7.12
PROD-07271,Cement Item 7271,Cement,3261.84,24.68
PROD-07272,Finishing Item 7272,Finishing,1970.72,38.14
PROD-07273,Cement Item 7273,Cement,4371.73,2.83
PROD-07274,Aggregates Item 7274,Aggregates,1136.26,39.08
PROD-07275,Aggregates Item 7275,Aggregates,1968.73,30.53
PROD-07276,Lumber Item 7276,Lumber,1158.32,45.31
PROD-07277,Finishing Item 7277,Finishing,3323.7,30.57
PROD-07278,Tools Item 7278,Tools,4610.54,12.51
PROD-07279,Plumbing Item 7279,Plumbing,268.98,24.8
PROD-07280,Tools Item 7280,Tools,2579.61,20.98
PROD-07281,Lumber Item 7281,Lumber,4982.89,9.95
PROD-07282,Plumbing Item 7282,Plumbing,3468.06,1.16
PROD-07283,Tools Item 7283,Tools,2239.18,37.12
PROD-07284,Aggregates Item 7284,Aggregates,4207.33,33.08
PROD-07285,Lumber Item 7285,Lumber,545.74,16.8
PROD-07286,Cement Item 7286,Cement,3422.66,38.5
PROD-07287,Tools Item 7287,Tools,3396.79,2.12
PROD-07288,Aggregates Item 7288,Aggregates,3236.35,26.48
PROD-07289,Lumber Item 7289,Lumber,2607.06,35.69
PROD-07290,Electrical Item 7290,Electrical,1353.87,15.9
PROD-07291,Lumber Item 7291,Lumber,568.12,4.28
PROD-07292,Steel Item 7292,Steel,1577.42,24.43
PROD-07293,Cement Item 7293,Cement,3274.43,35.23
PROD-07294,Aggregates Item 7294,Aggregates,4684.23,48.9
PROD-07295,Plumbing Item 7295,Plumbing,4261.62,10.32
PROD-07296,Tools Item 7296,Tools,613.46,31.58
PROD-07297,Finishing Item 7297,Finishing,4104.72,38.93
PROD-07298,Steel Item 7298,Steel,3731.09,29.35
PROD-07299,Tools Item 7299,Tools,4397.79,22.79
PROD-07300,Tools Item 7300,Tools,2711.75,43.75
PROD-07301,Aggregates Item 7301,Aggregates,1199,48.69
PROD-07302,Electrical Item 7302,Electrical,1817.94,25.86
PROD-07303,Electrical Item 7303,Electrical,2089.47,23.91
PROD-07304,Electrical Item 7304,Electrical,172.46,38.18
PROD-07305,Lumber Item 7305,Lumber,4106.04,21.45
PROD-07306,Finishing Item 7306,Finishing,4771.21,40.81
PROD-07307,Steel Item 7307,Steel,2188.43,46.91
PROD-07308,Plumbing Item 7308,Plumbing,2424.84,38.04
PROD-07309,Lumber Item 7309,Lumber,4349.59,18.08
PROD-07310,Tools Item 7310,Tools,1861.95,35.47
PROD-07311,Aggregates Item 7311,Aggregates,3027.03,35.31
PROD-07312,Aggregates Item 7312,Aggregates,3329.6,12.06
PROD-07313,Finishing Item 7313,Finishing,4810.57,38.81
PROD-07314,Lumber Item 7314,Lumber,3567.82,7.27
PROD-07315,Steel Item 7315,Steel,1690.56,18.73
PROD-07316,Electrical Item 7316,Electrical,3230.54,49.8
PROD-07317,Lumber Item 7317,Lumber,1171.86,15.35
PROD-07318,Finishing Item 7318,Finishing,4279.96,36.95
PROD-07319,Steel Item 7319,Steel,2772.45,31.53
PROD-07320,Electrical Item 7320,Electrical,2710.84,29.36
PROD-07321,Finishing Item 7321,Finishing,168.63,23.59
PROD-07322,Lumber Item 7322,Lumber,1534.46,39.84
PROD-07323,Tools Item 7323,Tools,3559.64,19.74
PROD-07324,Steel Item 7324,Steel,1759.62,31.79
PROD-07325,Plumbing Item 7325,Plumbing,2746.61,32.69
PROD-07326,Tools Item 7326,Tools,1375.29,46.63
PROD-07327,Steel Item 7327,Steel,2152.24,22.38
PROD-07328,Plumbing Item 7328,Plumbing,114.98,8.5
PROD-07329,Aggregates Item 7329,Aggregates,430.77,33.39
PROD-07330,Finishing Item 7330,Finishing,2844.49,4.05
PROD-07331,Electrical Item 7331,Electrical,4461.64,5.39
PROD-07332,Electrical Item 7332,Electrical,4197,33.55
PROD-07333,Finishing Item 7333,Finishing,3510.3,3.4
PROD-07334,Electrical Item 7334,Electrical,4095.63,10.57
PROD-07335,Tools Item 7335,Tools,4063.76,14.75
PROD-07336,Aggregates Item 7336,Aggregates,2977.88,36.09
PROD-07337,Aggregates Item 7337,Aggregates,2703.27,14.79
PROD-07338,Lumber Item 7338,Lumber,4856.91,38.65
PROD-07339,Cement Item 7339,Cement,4068.94,21.53
PROD-07340,Plumbing Item 7340,Plumbing,4847.76,37.58
PROD-07341,Finishing Item 7341,Finishing,3550.05,9.76
PROD-07342,Lumber Item 7342,Lumber,2107.3,22.89
PROD-07343,Steel Item 7343,Steel,3018.93,19.19
PROD-07344,Finishing Item 7344,Finishing,2098.62,47.65
PROD-07345,Cement Item 7345,Cement,740.77,16.02
PROD-07346,Finishing Item 7346,Finishing,4580.59,14.26
PROD-07347,Cement Item 7347,Cement,715.42,42.53
PROD-07348,Aggregates Item 7348,Aggregates,711.52,35.1
PROD-07349,Lumber Item 7349,Lumber,1379.89,29.62
PROD-07350,Cement Item 7350,Cement,408.23,49.43
PROD-07351,Tools Item 7351,Tools,4861.15,27.91
PROD-07352,Finishing Item 7352,Finishing,2466.7,31.05
PROD-07353,Cement Item 7353,Cement,514.25,43.28
PROD-07354,Steel Item 7354,Steel,1670.62,31.97
PROD-07355,Electrical Item 7355,Electrical,4080.55,6.45
PROD-07356,Electrical Item 7356,Electrical,183.16,8.63
PROD-07357,Lumber Item 7357,Lumber,3895.48,17.85
PROD-07358,Tools Item 7358,Tools,1555.02,20.07
PROD-07359,Plumbing Item 7359,Plumbing,2199.69,15.7
PROD-07360,Finishing Item 7360,Finishing,4077.1,5.95
PROD-07361,Finishing Item 7361,Finishing,1269.35,37.7
PROD-07362,Finishing Item 7362,Finishing,1130.02,28.6
PROD-07363,Plumbing Item 7363,Plumbing,3688.57,32.32
PROD-07364,Plumbing Item 7364,Plumbing,1812.27,38.02
PROD-07365,Aggregates Item 7365,Aggregates,2455.54,22.21
PROD-07366,Electrical Item 7366,Electrical,4068.87,15.28
PROD-07367,Cement Item 7367,Cement,180.31,46.4
PROD-07368,Plumbing Item 7368,Plumbing,62.28,9.36
PROD-07369,Plumbing Item 7369,Plumbing,1749.21,36.57
PROD-07370,Lumber Item 7370,Lumber,4167.13,39.2
PROD-07371,Electrical Item 7371,Electrical,3908.46,46.31
PROD-07372,Electrical Item 7372,Electrical,4381.27,20.27
PROD-07373,Aggregates Item 7373,Aggregates,943.81,45.57
PROD-07374,Lumber Item 7374,Lumber,2884.68,15.38
PROD-07375,Lumber Item 7375,Lumber,4785.68,3.77
PROD-07376,Plumbing Item 7376,Plumbing,1416.17,36.7
PROD-07377,Steel Item 7377,Steel,1900.27,24.37
PROD-07378,Lumber Item 7378,Lumber,786.64,5.09
PROD-07379,Electrical Item 7379,Electrical,3498.58,29.62
PROD-07380,Tools Item 7380,Tools,2968.74,16.18
PROD-07381,Steel Item 7381,Steel,713.36,34.57
PROD-07382,Electrical Item 7382,Electrical,119.12,16.45
PROD-07383,Lumber Item 7383,Lumber,2232.02,32.71
PROD-07384,Finishing Item 7384,Finishing,519.05,10.12
PROD-07385,Plumbing Item 7385,Plumbing,2535.14,3.46
PROD-07386,Tools Item 7386,Tools,4826.89,4.75
PROD-07387,Lumber Item 7387,Lumber,2932.37,16.57
PROD-07388,Steel Item 7388,Steel,1288.34,21.94
PROD-07389,Finishing Item 7389,Finishing,895.61,5.64
PROD-07390,Cement Item 7390,Cement,2455.13,27.65
PROD-07391,Tools Item 7391,Tools,531.72,30.95
PROD-07392,Finishing Item 7392,Finishing,3172.77,16.34
PROD-07393,Electrical Item 7393,Electrical,687.93,38.17
PROD-07394,Cement Item 7394,Cement,2062.4,27.62
PROD-07395,Cement Item 7395,Cement,756.8,21.68
PROD-07396,Lumber Item 7396,Lumber,1259.74,40.53
PROD-07397,Steel Item 7397,Steel,1892.82,13.53
PROD-07398,Lumber Item 7398,Lumber,110.58,2.15
PROD-07399,Aggregates Item 7399,Aggregates,1016.43,9.66
PROD-07400,Finishing Item 7400,Finishing,4377.68,48.85
PROD-07401,Plumbing Item 7401,Plumbing,4554.27,1.43
PROD-07402,Plumbing Item 7402,Plumbing,4581.79,7.34
PROD-07403,Electrical Item 7403,Electrical,3717.46,5.24
PROD-07404,Aggregates Item 7404,Aggregates,185.18,20.74
PROD-07405,Cement Item 7405,Cement,560.33,4.23
PROD-07406,Plumbing Item 7406,Plumbing,3705.75,28.54
PROD-07407,Cement Item 7407,Cement,522.47,43.07
PROD-07408,Finishing Item 7408,Finishing,4469.54,10.69
PROD-07409,Aggregates Item 7409,Aggregates,687.19,42.72
PROD-07410,Electrical Item 7410,Electrical,234.92,49.57
PROD-07411,Lumber Item 7411,Lumber,4351.85,29.56
PROD-07412,Aggregates Item 7412,Aggregates,3340.95,2.84
PROD-07413,Finishing Item 7413,Finishing,742.2,1.86
PROD-07414,Cement Item 7414,Cement,4259.17,6.14
PROD-07415,Lumber Item 7415,Lumber,1317.33,15.68
PROD-07416,Lumber Item 7416,Lumber,2900.59,10.03
PROD-07417,Aggregates Item 7417,Aggregates,1849.91,26.09
PROD-07418,Steel Item 7418,Steel,3993.21,8.34
PROD-07419,Electrical Item 7419,Electrical,1710.9,43.07
PROD-07420,Electrical Item 7420,Electrical,1699.62,11.22
PROD-07421,Aggregates Item 7421,Aggregates,2527.96,15.27
PROD-07422,Electrical Item 7422,Electrical,3066.59,21.7
PROD-07423,Cement Item 7423,Cement,907.65,29.39
PROD-07424,Finishing Item 7424,Finishing,2175.52,13.75
PROD-07425,Cement Item 7425,Cement,3661.93,29.38
PROD-07426,Plumbing Item 7426,Plumbing,1275.21,37.64
PROD-07427,Tools Item 7427,Tools,3144.26,43.41
PROD-07428,Lumber Item 7428,Lumber,1419.8,28.86
PROD-07429,Plumbing Item 7429,Plumbing,927.87,23.86
PROD-07430,Lumber Item 7430,Lumber,1813.25,41.82
PROD-07431,Steel Item 7431,Steel,1706.31,9.29
PROD-07432,Finishing Item 7432,Finishing,4910.09,20.51
PROD-07433,Plumbing Item 7433,Plumbing,2835.47,3.78
PROD-07434,Tools Item 7434,Tools,3831.95,19.81
PROD-07435,Aggregates Item 7435,Aggregates,1880.17,12.69
PROD-07436,Cement Item 7436,Cement,3116.96,21.12
PROD-07437,Electrical Item 7437,Electrical,570.87,23.9
PROD-07438,Plumbing Item 7438,Plumbing,1134.92,20.51
PROD-07439,Plumbing Item 7439,Plumbing,838.31,43.97
PROD-07440,Electrical Item 7440,Electrical,4622.83,19.99
PROD-07441,Plumbing Item 7441,Plumbing,3351.27,17.23
PROD-07442,Finishing Item 7442,Finishing,680.04,31.87
PROD-07443,Plumbing Item 7443,Plumbing,3752.29,8.13
PROD-07444,Lumber Item 7444,Lumber,4393.28,35.5
PROD-07445,Finishing Item 7445,Finishing,2494.58,29.82
PROD-07446,Electrical Item 7446,Electrical,561.13,24
PROD-07447,Aggregates Item 7447,Aggregates,3222.72,43.24
PROD-07448,Finishing Item 7448,Finishing,4756.97,37.37
PROD-07449,Lumber Item 7449,Lumber,1653.71,11.02
PROD-07450,Electrical Item 7450,Electrical,2083.58,16.76
PROD-07451,Finishing Item 7451,Finishing,1269.44,29.1
PROD-07452,Finishing Item 7452,Finishing,3934.72,19.97
PROD-07453,Aggregates Item 7453,Aggregates,1515.37,23.78
PROD-07454,Lumber Item 7454,Lumber,3098.76,37.73
PROD-07455,Steel Item 7455,Steel,2105.64,18.05
PROD-07456,Lumber Item 7456,Lumber,3385.36,25.25
PROD-07457,Steel Item 7457,Steel,1998.57,39.19
PROD-07458,Lumber Item 7458,Lumber,3488.46,4.88
PROD-07459,Lumber Item 7459,Lumber,164.45,40.42
PROD-07460,Tools Item 7460,Tools,697.45,3.42
PROD-07461,Aggregates Item 7461,Aggregates,3886.33,38.78
PROD-07462,Steel Item 7462,Steel,1405.65,30.87
PROD-07463,Tools Item 7463,Tools,4796.68,45.24
PROD-07464,Cement Item 7464,Cement,2801.86,7.43
PROD-07465,Electrical Item 7465,Electrical,2890.51,6.33
PROD-07466,Steel Item 7466,Steel,4896.28,20.21
PROD-07467,Lumber Item 7467,Lumber,2981.16,15.24
PROD-07468,Tools Item 7468,Tools,2014.46,16.5
PROD-07469,Electrical Item 7469,Electrical,4199.73,37.56
PROD-07470,Aggregates Item 7470,Aggregates,1973.57,35.28
PROD-07471,Plumbing Item 7471,Plumbing,3765.73,10.65
PROD-07472,Lumber Item 7472,Lumber,3009.35,23.27
PROD-07473,Electrical Item 7473,Electrical,106.17,20.07
PROD-07474,Electrical Item 7474,Electrical,2552.85,33.41
PROD-07475,Steel Item 7475,Steel,948.53,20.97
PROD-07476,Finishing Item 7476,Finishing,3607.1,28.57
PROD-07477,Steel Item 7477,Steel,3121.09,22.85
PROD-07478,Cement Item 7478,Cement,2087.88,44.51
PROD-07479,Lumber Item 7479,Lumber,1131.33,11.42
PROD-07480,Steel Item 7480,Steel,212.66,47.82
PROD-07481,Steel Item 7481,Steel,890.55,39.37
PROD-07482,Cement Item 7482,Cement,612.26,38.92
PROD-07483,Lumber Item 7483,Lumber,2860.05,13.97
PROD-07484,Cement Item 7484,Cement,3819.02,4.52
PROD-07485,Lumber Item 7485,Lumber,1196.54,48.62
PROD-07486,Lumber Item 7486,Lumber,2407.38,33.46
PROD-07487,Tools Item 7487,Tools,3301.12,10.65
PROD-07488,Electrical Item 7488,Electrical,2690.72,5.47
PROD-07489,Cement Item 7489,Cement,4136.35,27.5
PROD-07490,Electrical Item 7490,Electrical,488.62,3.57
PROD-07491,Steel Item 7491,Steel,4331.63,24.93
PROD-07492,Lumber Item 7492,Lumber,236.6,49.7
PROD-07493,Steel Item 7493,Steel,563.46,1.02
PROD-07494,Electrical Item 7494,Electrical,2912.79,35.66
PROD-07495,Steel Item 7495,Steel,3869.71,2.85
PROD-07496,Electrical Item 7496,Electrical,3297.98,46.17
PROD-07497,Cement Item 7497,Cement,795.08,28.31
PROD-07498,Finishing Item 7498,Finishing,4273.42,46.33
PROD-07499,Finishing Item 7499,Finishing,4584.09,49.96
PROD-07500,Steel Item 7500,Steel,4387.05,30.31
PROD-07501,Lumber Item 7501,Lumber,1495.29,6.54
PROD-07502,Lumber Item 7502,Lumber,1326.19,44.82
PROD-07503,Plumbing Item 7503,Plumbing,1546.7,13.43
PROD-07504,Aggregates Item 7504,Aggregates,4982.25,10.87
PROD-07505,Lumber Item 7505,Lumber,419.7,3.54
PROD-07506,Tools Item 7506,Tools,2849.1,33.73
PROD-07507,Tools Item 7507,Tools,4194.8,46.44
PROD-07508,Steel Item 7508,Steel,1066.77,27.41
PROD-07509,Cement Item 7509,Cement,445.2,39.47
PROD-07510,Steel Item 7510,Steel,4283.3,44.25
PROD-07511,Tools Item 7511,Tools,624.23,43.91
PROD-07512,Steel Item 7512,Steel,2935.69,15.82
PROD-07513,Cement Item 7513,Cement,4981.98,15.52
PROD-07514,Tools Item 7514,Tools,3361.58,0.71
PROD-07515,Steel Item 7515,Steel,1482.17,6.4
PROD-07516,Tools Item 7516,Tools,4262.87,15.3
PROD-07517,Aggregates Item 7517,Aggregates,4547.76,46.73
PROD-07518,Steel Item 7518,Steel,3874.4,30.57
PROD-07519,Finishing Item 7519,Finishing,2408.36,25.75
PROD-07520,Tools Item 7520,Tools,1933.79,43.08
PROD-07521,Lumber Item 7521,Lumber,3045.72,12.32
PROD-07522,Steel Item 7522,Steel,235.67,32.04
PROD-07523,Electrical Item 7523,Electrical,3092.6,6
PROD-07524,Finishing Item 7524,Finishing,654.47,29.09
PROD-07525,Electrical Item 7525,Electrical,888.13,32.25
PROD-07526,Steel Item 7526,Steel,1774.34,43.91
PROD-07527,Steel Item 7527,Steel,3564.43,4.58
PROD-07528,Plumbing Item 7528,Plumbing,1128.09,3.04
PROD-07529,Finishing Item 7529,Finishing,4830.77,9.68
PROD-07530,Steel Item 7530,Steel,2062.27,13.04
PROD-07531,Plumbing Item 7531,Plumbing,1718.82,49.92
PROD-07532,Aggregates Item 7532,Aggregates,3800.42,25.09
PROD-07533,Electrical Item 7533,Electrical,4472.43,0.6
PROD-07534,Plumbing Item 7534,Plumbing,1450.83,36.17
PROD-07535,Steel Item 7535,Steel,4674.47,23.59
PROD-07536,Electrical Item 7536,Electrical,2626.95,45.79
PROD-07537,Plumbing Item 7537,Plumbing,2158.3,30.42
PROD-07538,Lumber Item 7538,Lumber,4906.75,2.02
PROD-07539,Steel Item 7539,Steel,2974.69,31.62
PROD-07540,Plumbing Item 7540,Plumbing,2191.8,17.72
PROD-07541,Finishing Item 7541,Finishing,1080.63,18.52
PROD-07542,Electrical Item 7542,Electrical,4438.24,42.66
PROD-07543,Aggregates Item 7543,Aggregates,2268.86,36.36
PROD-07544,Tools Item 7544,Tools,822.51,20.51
PROD-07545,Plumbing Item 7545,Plumbing,2055.21,1.78
PROD-07546,Finishing Item 7546,Finishing,4376.13,24.08
PROD-07547,Cement Item 7547,Cement,460.87,43.02
PROD-07548,Electrical Item 7548,Electrical,600.6,11.51
PROD-07549,Finishing Item 7549,Finishing,2570.76,47.81
PROD-07550,Finishing Item 7550,Finishing,4312.67,13.4
PROD-07551,Tools Item 7551,Tools,3901.25,5.58
PROD-07552,Cement Item 7552,Cement,66.98,32.09
PROD-07553,Finishing Item 7553,Finishing,2075.43,30.18
PROD-07554,Electrical Item 7554,Electrical,4941.96,40.31
PROD-07555,Steel Item 7555,Steel,2455.01,27.05
PROD-07556,Cement Item 7556,Cement,2384.98,8.84
PROD-07557,Steel Item 7557,Steel,652.49,43.57
PROD-07558,Aggregates Item 7558,Aggregates,743.03,7.57
PROD-07559,Aggregates Item 7559,Aggregates,945.86,28.03
PROD-07560,Electrical Item 7560,Electrical,115.2,14.25
PROD-07561,Plumbing Item 7561,Plumbing,4338.32,26.54
PROD-07562,Plumbing Item 7562,Plumbing,4999.62,29.76
PROD-07563,Electrical Item 7563,Electrical,208.15,14.01
PROD-07564,Cement Item 7564,Cement,3645.13,27.94
PROD-07565,Tools Item 7565,Tools,3046.43,6.23
PROD-07566,Plumbing Item 7566,Plumbing,4455.04,5.54
PROD-07567,Steel Item 7567,Steel,4683.26,17.68
PROD-07568,Cement Item 7568,Cement,4138.91,47.31
PROD-07569,Plumbing Item 7569,Plumbing,1011.49,48.38
PROD-07570,Tools Item 7570,Tools,4641.85,8.65
PROD-07571,Aggregates Item 7571,Aggregates,4621.5,0.88
PROD-07572,Finishing Item 7572,Finishing,1481.88,32.16
PROD-07573,Plumbing Item 7573,Plumbing,4784.69,28.05
PROD-07574,Cement Item 7574,Cement,3014.04,23.49
PROD-07575,Lumber Item 7575,Lumber,194.59,46.37
PROD-07576,Cement Item 7576,Cement,4264.86,1.67
PROD-07577,Electrical Item 7577,Electrical,556.52,14.74
PROD-07578,Plumbing Item 7578,Plumbing,1250.79,4.32
PROD-07579,Plumbing Item 7579,Plumbing,4364.36,6.75
PROD-07580,Steel Item 7580,Steel,4652.68,13.5
PROD-07581,Tools Item 7581,Tools,2800.57,40.09
PROD-07582,Electrical Item 7582,Electrical,3677.18,31.63
PROD-07583,Cement Item 7583,Cement,917.67,32.26
PROD-07584,Lumber Item 7584,Lumber,161.74,11.49
PROD-07585,Plumbing Item 7585,Plumbing,2513.72,45.68
PROD-07586,Cement Item 7586,Cement,3384.76,11.75
PROD-07587,Steel Item 7587,Steel,3354.79,5.32
PROD-07588,Tools Item 7588,Tools,1290.38,45.93
PROD-07589,Lumber Item 7589,Lumber,4119,20.42
PROD-07590,Cement Item 7590,Cement,1628.74,16.93
PROD-07591,Plumbing Item 7591,Plumbing,4791.22,45.79
PROD-07592,Plumbing Item 7592,Plumbing,2982.16,15.65
